page_url,component_type,text_content,extracted_data,position_index
https://callmedley.com/blog/,card,"November 28, 2024 By Medley HVAC Why Modern Furnaces Are Better at Eliminating Uneven Heating Issues Uneven heating can make it hard to stay cozy, but installing a modern furnace can eliminate warm an","{""c"": """", ""d"": """", ""i"": ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20640%20640'%3E%3C/svg%3E"", ""n"": ""Why Modern Furnaces Are Better at Eliminating Uneven Heating Issues""}",51
https://callmedley.com/blog/,card,,"{""c"": """", ""d"": """", ""i"": ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20640%20640'%3E%3C/svg%3E"", ""n"": """"}",52
https://callmedley.com/blog/,card,"November 28, 2024 By Medley HVAC Why Modern Furnaces Are Better at Eliminating Uneven Heating Issues Uneven heating can make it hard to stay cozy, but installing a modern furnace can eliminate warm an","{""c"": ""HVAC"", ""d"": """", ""i"": null, ""n"": ""Why Modern Furnaces Are Better at Eliminating Uneven Heating Issues""}",53
https://callmedley.com/blog/,card,"November 28, 2024 By Medley HVAC","{""c"": ""HVAC"", ""d"": """", ""i"": null, ""n"": """"}",54
https://callmedley.com/blog/,card,"Uneven heating can make it hard to stay cozy, but installing a modern furnace can eliminate warm and cold spots at home. Otherwise, inconsistent temperatures...","{""c"": """", ""d"": """", ""i"": null, ""n"": """"}",55
https://callmedley.com/blog/,card,Read More,"{""c"": ""Read More"", ""d"": """", ""i"": null, ""n"": """"}",56
https://callmedley.com/blog/,card,"November 14, 2024 By Medley News Contest: Find the Gift Card! 🤑 Find the Gift Card Watch to learn more! https://www.youtube.com/watch?v=CY-z5M4C0uM Medley Heating & Air Conditioning Looking for a litt","{""c"": """", ""d"": """", ""i"": ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20576%201024'%3E%3C/svg%3E"", ""n"": ""Contest: Find the Gift Card! \ud83e\udd11""}",57
https://callmedley.com/blog/,card,,"{""c"": """", ""d"": """", ""i"": ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20576%201024'%3E%3C/svg%3E"", ""n"": """"}",58
https://callmedley.com/blog/,card,"November 14, 2024 By Medley News Contest: Find the Gift Card! 🤑 Find the Gift Card Watch to learn more! https://www.youtube.com/watch?v=CY-z5M4C0uM Medley Heating & Air Conditioning Looking for a litt","{""c"": ""News"", ""d"": """", ""i"": null, ""n"": ""Contest: Find the Gift Card! \ud83e\udd11""}",59
https://callmedley.com/blog/,card,"November 14, 2024 By Medley News","{""c"": ""News"", ""d"": """", ""i"": null, ""n"": """"}",60
https://callmedley.com/blog/,card,Find the Gift Card Watch to learn more! https://www.youtube.com/watch?v=CY-z5M4C0uM Medley Heating & Air Conditioning Looking for a little extra cash for the holiday season? Medley...,"{""c"": """", ""d"": """", ""i"": null, ""n"": """"}",61
https://callmedley.com/blog/,card,Read More,"{""c"": ""Read More"", ""d"": """", ""i"": null, ""n"": """"}",62
https://callmedley.com/blog/,footer,"Regulated by The Texas Department of Licensing and Regulation, P.O. Box 12157, Austin, Texas 78711, 1-800-803-9202, 512-463-6599, www.tdlr.texas.gov License #: Taclb74637e Address 1711 Briercroft Ct S","{""l"": [{""href"": ""https://maps.google.com"", ""text"": ""Map & Directions""}, {""href"": ""tel:4696321850"", ""text"": ""(469) 632-1850""}, {""href"": ""https://callmedley.com/"", ""text"": ""Home""}, {""href"": ""https://callmedley.com/about-us/"", ""text"": ""About Us""}, {""href"": ""https://callmedley.com/services/"", ""text"": ""Services""}, {""href"": ""https://callmedley.com/financing/"", ""text"": ""Financing""}, {""href"": ""https://callmedley.com/service-area/"", ""text"": ""Service Area""}, {""href"": ""https://callmedley.com/careers/"", ""text"": ""Careers""}]}",63
https://callmedley.com/blog/5-essential-tips-to-get-your-home-ready-for-summ/,hero,5 Essential Tips to Get Your Home Ready for Summer CONTACT US,"{""b"": ""CONTACT US"", ""h"": ""5 Essential Tips to Get Your Home Ready for Summer"", ""i"": ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201920%20500'%3E%3C/svg%3E"", ""s"": """"}",0
https://callmedley.com/blog/5-essential-tips-to-get-your-home-ready-for-summ/,header,Home Services Cooling AC Installation AC Maintenance AC Repair Emergency HVAC System Restoration Heating Furnace Installation Furnace Repair Heating Maintenance Plumbing Drain and Rooter Fixtures Leak,"{""l"": [{""href"": ""https://callmedley.com/"", ""text"": ""Home""}, {""href"": ""https://callmedley.com/services/"", ""text"": ""Services""}, {""href"": ""https://callmedley.com/service-category/cooling/"", ""text"": ""Cooling""}, {""href"": ""https://callmedley.com/services/ac-installation/"", ""text"": ""AC Installation""}, {""href"": ""https://callmedley.com/services/ac-maintenance/"", ""text"": ""AC Maintenance""}, {""href"": ""https://callmedley.com/services/ac-repair/"", ""text"": ""AC Repair""}, {""href"": ""https://callmedley.com/services/emergency-hvac/"", ""text"": ""Emergency HVAC""}, {""href"": ""https://callmedley.com/services/system-restoration/"", ""text"": ""System Restoration""}, {""href"": ""https://callmedley.com/service-category/heating/"", ""text"": ""Heating""}, {""href"": ""https://callmedley.com/services/furnace-installation/"", ""text"": ""Furnace Installation""}, {""href"": ""https://callmedley.com/services/furnace-repair/"", ""text"": ""Furnace Repair""}, {""href"": ""https://callmedley.com/services/heating-maintenance/"", ""text"": ""Heating Maintenance""}, {""href"": ""https://callmedley.com/service-category/plumbing/"", ""text"": ""Plumbing""}, {""href"": ""https://callmedley.com/services/drain-and-rooter/"", ""text"": ""Drain and Rooter""}, {""href"": ""https://callmedley.com/services/fixtures/"", ""text"": ""Fixtures""}, {""href"": ""https://callmedley.com/services/leak-detection/"", ""text"": ""Leak Detection""}, {""href"": ""https://callmedley.com/services/piping-and-repiping/"", ""text"": ""Piping and Repiping""}, {""href"": ""https://callmedley.com/services/shower-bathtubs/"", ""text"": ""Shower & Bathtubs""}, {""href"": ""https://callmedley.com/services/sinks/"", ""text"": ""Sinks""}, {""href"": ""https://callmedley.com/services/tankless-water-heaters/"", ""text"": ""Tankless Water Heaters""}, {""href"": ""https://callmedley.com/services/toilet-repair/"", ""text"": ""Toilet Repair""}, {""href"": ""https://callmedley.com/services/water-heater-services/"", ""text"": ""Water Heater Services""}, {""href"": ""https://callmedley.com/service-category/home-performance/"", ""text"": ""Home Performance""}, {""href"": ""https://callmedley.com/services/airflow-optimization/"", ""text"": ""Airflow Optimization""}, {""href"": ""https://callmedley.com/services/attic-insulation/"", ""text"": ""Attic Insulation""}, {""href"": ""https://callmedley.com/services/ductwork/"", ""text"": ""Ductwork""}, {""href"": ""https://callmedley.com/services/humidifiers-dehumidifiers/"", ""text"": ""Humidifiers & Dehumidifiers""}, {""href"": ""https://callmedley.com/services/indoor-air-quality/"", ""text"": ""Indoor Air Quality""}, {""href"": ""https://callmedley.com/services/thermostats/"", ""text"": ""Thermostats""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Transparent Pricing""}, {""href"": ""https://callmedley.com/services/uv-filtration-purification/"", ""text"": ""UV Filtration & Purification""}, {""href"": ""https://callmedley.com/services/water-filtration/"", ""text"": ""Water Filtration""}, {""href"": ""https://callmedley.com/about-us/"", ""text"": ""About Us""}, {""href"": ""https://callmedley.com/careers/"", ""text"": ""Careers""}, {""href"": ""https://callmedley.com/service-area/"", ""text"": ""Service Area""}, {""href"": ""https://callmedley.com/reviews/"", ""text"": ""Reviews""}, {""href"": ""https://callmedley.com/medley-family-plan/"", ""text"": ""Medley Family Plan""}, {""href"": ""https://callmedley.com/blog/"", ""text"": ""Expert Tips""}, {""href"": ""https://callmedley.com/medley-clear-cost-pricing/"", ""text"": ""Medley Clear Cost Pricing""}, {""href"": ""https://callmedley.com/financing/"", ""text"": ""Financing""}, {""href"": ""https://callmedley.com/hvac-plumbing-specials/"", ""text"": ""HVAC & Plumbing Specials""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Instant Quotes""}, {""href"": ""https://callmedley.com/videos/"", ""text"": ""Videos""}, {""href"": ""https://callmedley.com/"", ""text"": ""Home""}, {""href"": ""https://callmedley.com/services/"", ""text"": ""Services""}, {""href"": ""https://callmedley.com/service-category/cooling/"", ""text"": ""Cooling""}, {""href"": ""https://callmedley.com/services/ac-installation/"", ""text"": ""AC Installation""}, {""href"": ""https://callmedley.com/services/ac-maintenance/"", ""text"": ""AC Maintenance""}, {""href"": ""https://callmedley.com/services/ac-repair/"", ""text"": ""AC Repair""}, {""href"": ""https://callmedley.com/services/emergency-hvac/"", ""text"": ""Emergency HVAC""}, {""href"": ""https://callmedley.com/services/system-restoration/"", ""text"": ""System Restoration""}, {""href"": ""https://callmedley.com/service-category/heating/"", ""text"": ""Heating""}, {""href"": ""https://callmedley.com/services/furnace-installation/"", ""text"": ""Furnace Installation""}, {""href"": ""https://callmedley.com/services/furnace-repair/"", ""text"": ""Furnace Repair""}, {""href"": ""https://callmedley.com/services/heating-maintenance/"", ""text"": ""Heating Maintenance""}, {""href"": ""https://callmedley.com/service-category/plumbing/"", ""text"": ""Plumbing""}, {""href"": ""https://callmedley.com/services/drain-and-rooter/"", ""text"": ""Drain and Rooter""}, {""href"": ""https://callmedley.com/services/fixtures/"", ""text"": ""Fixtures""}, {""href"": ""https://callmedley.com/services/leak-detection/"", ""text"": ""Leak Detection""}, {""href"": ""https://callmedley.com/services/piping-and-repiping/"", ""text"": ""Piping and Repiping""}, {""href"": ""https://callmedley.com/services/shower-bathtubs/"", ""text"": ""Shower & Bathtubs""}, {""href"": ""https://callmedley.com/services/sinks/"", ""text"": ""Sinks""}, {""href"": ""https://callmedley.com/services/tankless-water-heaters/"", ""text"": ""Tankless Water Heaters""}, {""href"": ""https://callmedley.com/services/toilet-repair/"", ""text"": ""Toilet Repair""}, {""href"": ""https://callmedley.com/services/water-heater-services/"", ""text"": ""Water Heater Services""}, {""href"": ""https://callmedley.com/service-category/home-performance/"", ""text"": ""Home Performance""}, {""href"": ""https://callmedley.com/services/airflow-optimization/"", ""text"": ""Airflow Optimization""}, {""href"": ""https://callmedley.com/services/attic-insulation/"", ""text"": ""Attic Insulation""}, {""href"": ""https://callmedley.com/services/ductwork/"", ""text"": ""Ductwork""}, {""href"": ""https://callmedley.com/services/humidifiers-dehumidifiers/"", ""text"": ""Humidifiers & Dehumidifiers""}, {""href"": ""https://callmedley.com/services/indoor-air-quality/"", ""text"": ""Indoor Air Quality""}, {""href"": ""https://callmedley.com/services/thermostats/"", ""text"": ""Thermostats""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Transparent Pricing""}, {""href"": ""https://callmedley.com/services/uv-filtration-purification/"", ""text"": ""UV Filtration & Purification""}, {""href"": ""https://callmedley.com/services/water-filtration/"", ""text"": ""Water Filtration""}, {""href"": ""https://callmedley.com/about-us/"", ""text"": ""About Us""}, {""href"": ""https://callmedley.com/careers/"", ""text"": ""Careers""}, {""href"": ""https://callmedley.com/service-area/"", ""text"": ""Service Area""}, {""href"": ""https://callmedley.com/reviews/"", ""text"": ""Reviews""}, {""href"": ""https://callmedley.com/medley-family-plan/"", ""text"": ""Medley Family Plan""}, {""href"": ""https://callmedley.com/blog/"", ""text"": ""Expert Tips""}, {""href"": ""https://callmedley.com/medley-clear-cost-pricing/"", ""text"": ""Medley Clear Cost Pricing""}, {""href"": ""https://callmedley.com/financing/"", ""text"": ""Financing""}, {""href"": ""https://callmedley.com/hvac-plumbing-specials/"", ""text"": ""HVAC & Plumbing Specials""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Instant Quotes""}, {""href"": ""https://callmedley.com/videos/"", ""text"": ""Videos""}, {""href"": ""https://callmedley.myservicetitan.com/login"", ""text"": ""Client Portal""}, {""href"": ""tel:4696321850"", ""text"": ""(469) 632-1850""}, {""href"": ""https://callmedley.myservicetitan.com/login"", ""text"": ""Client Portal""}, {""href"": ""tel:4696321850"", ""text"": ""(469) 632-1850""}, {""href"": ""/contact-us"", ""text"": ""SCHEDULE NOW""}]}",1
https://callmedley.com/blog/5-essential-tips-to-get-your-home-ready-for-summ/,nav,Home Services Cooling AC Installation AC Maintenance AC Repair Emergency HVAC System Restoration Heating Furnace Installation Furnace Repair Heating Maintenance Plumbing Drain and Rooter Fixtures Leak,"{""l"": [{""href"": ""https://callmedley.com/"", ""text"": ""Home""}, {""href"": ""https://callmedley.com/services/"", ""text"": ""Services""}, {""href"": ""https://callmedley.com/service-category/cooling/"", ""text"": ""Cooling""}, {""href"": ""https://callmedley.com/services/ac-installation/"", ""text"": ""AC Installation""}, {""href"": ""https://callmedley.com/services/ac-maintenance/"", ""text"": ""AC Maintenance""}, {""href"": ""https://callmedley.com/services/ac-repair/"", ""text"": ""AC Repair""}, {""href"": ""https://callmedley.com/services/emergency-hvac/"", ""text"": ""Emergency HVAC""}, {""href"": ""https://callmedley.com/services/system-restoration/"", ""text"": ""System Restoration""}, {""href"": ""https://callmedley.com/service-category/heating/"", ""text"": ""Heating""}, {""href"": ""https://callmedley.com/services/furnace-installation/"", ""text"": ""Furnace Installation""}, {""href"": ""https://callmedley.com/services/furnace-repair/"", ""text"": ""Furnace Repair""}, {""href"": ""https://callmedley.com/services/heating-maintenance/"", ""text"": ""Heating Maintenance""}, {""href"": ""https://callmedley.com/service-category/plumbing/"", ""text"": ""Plumbing""}, {""href"": ""https://callmedley.com/services/drain-and-rooter/"", ""text"": ""Drain and Rooter""}, {""href"": ""https://callmedley.com/services/fixtures/"", ""text"": ""Fixtures""}, {""href"": ""https://callmedley.com/services/leak-detection/"", ""text"": ""Leak Detection""}, {""href"": ""https://callmedley.com/services/piping-and-repiping/"", ""text"": ""Piping and Repiping""}, {""href"": ""https://callmedley.com/services/shower-bathtubs/"", ""text"": ""Shower & Bathtubs""}, {""href"": ""https://callmedley.com/services/sinks/"", ""text"": ""Sinks""}, {""href"": ""https://callmedley.com/services/tankless-water-heaters/"", ""text"": ""Tankless Water Heaters""}, {""href"": ""https://callmedley.com/services/toilet-repair/"", ""text"": ""Toilet Repair""}, {""href"": ""https://callmedley.com/services/water-heater-services/"", ""text"": ""Water Heater Services""}, {""href"": ""https://callmedley.com/service-category/home-performance/"", ""text"": ""Home Performance""}, {""href"": ""https://callmedley.com/services/airflow-optimization/"", ""text"": ""Airflow Optimization""}, {""href"": ""https://callmedley.com/services/attic-insulation/"", ""text"": ""Attic Insulation""}, {""href"": ""https://callmedley.com/services/ductwork/"", ""text"": ""Ductwork""}, {""href"": ""https://callmedley.com/services/humidifiers-dehumidifiers/"", ""text"": ""Humidifiers & Dehumidifiers""}, {""href"": ""https://callmedley.com/services/indoor-air-quality/"", ""text"": ""Indoor Air Quality""}, {""href"": ""https://callmedley.com/services/thermostats/"", ""text"": ""Thermostats""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Transparent Pricing""}, {""href"": ""https://callmedley.com/services/uv-filtration-purification/"", ""text"": ""UV Filtration & Purification""}, {""href"": ""https://callmedley.com/services/water-filtration/"", ""text"": ""Water Filtration""}, {""href"": ""https://callmedley.com/about-us/"", ""text"": ""About Us""}, {""href"": ""https://callmedley.com/careers/"", ""text"": ""Careers""}, {""href"": ""https://callmedley.com/service-area/"", ""text"": ""Service Area""}, {""href"": ""https://callmedley.com/reviews/"", ""text"": ""Reviews""}, {""href"": ""https://callmedley.com/medley-family-plan/"", ""text"": ""Medley Family Plan""}, {""href"": ""https://callmedley.com/blog/"", ""text"": ""Expert Tips""}, {""href"": ""https://callmedley.com/medley-clear-cost-pricing/"", ""text"": ""Medley Clear Cost Pricing""}, {""href"": ""https://callmedley.com/financing/"", ""text"": ""Financing""}, {""href"": ""https://callmedley.com/hvac-plumbing-specials/"", ""text"": ""HVAC & Plumbing Specials""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Instant Quotes""}, {""href"": ""https://callmedley.com/videos/"", ""text"": ""Videos""}, {""href"": ""https://callmedley.com/"", ""text"": ""Home""}, {""href"": ""https://callmedley.com/services/"", ""text"": ""Services""}, {""href"": ""https://callmedley.com/service-category/cooling/"", ""text"": ""Cooling""}, {""href"": ""https://callmedley.com/services/ac-installation/"", ""text"": ""AC Installation""}, {""href"": ""https://callmedley.com/services/ac-maintenance/"", ""text"": ""AC Maintenance""}, {""href"": ""https://callmedley.com/services/ac-repair/"", ""text"": ""AC Repair""}, {""href"": ""https://callmedley.com/services/emergency-hvac/"", ""text"": ""Emergency HVAC""}, {""href"": ""https://callmedley.com/services/system-restoration/"", ""text"": ""System Restoration""}, {""href"": ""https://callmedley.com/service-category/heating/"", ""text"": ""Heating""}, {""href"": ""https://callmedley.com/services/furnace-installation/"", ""text"": ""Furnace Installation""}, {""href"": ""https://callmedley.com/services/furnace-repair/"", ""text"": ""Furnace Repair""}, {""href"": ""https://callmedley.com/services/heating-maintenance/"", ""text"": ""Heating Maintenance""}, {""href"": ""https://callmedley.com/service-category/plumbing/"", ""text"": ""Plumbing""}, {""href"": ""https://callmedley.com/services/drain-and-rooter/"", ""text"": ""Drain and Rooter""}, {""href"": ""https://callmedley.com/services/fixtures/"", ""text"": ""Fixtures""}, {""href"": ""https://callmedley.com/services/leak-detection/"", ""text"": ""Leak Detection""}, {""href"": ""https://callmedley.com/services/piping-and-repiping/"", ""text"": ""Piping and Repiping""}, {""href"": ""https://callmedley.com/services/shower-bathtubs/"", ""text"": ""Shower & Bathtubs""}, {""href"": ""https://callmedley.com/services/sinks/"", ""text"": ""Sinks""}, {""href"": ""https://callmedley.com/services/tankless-water-heaters/"", ""text"": ""Tankless Water Heaters""}, {""href"": ""https://callmedley.com/services/toilet-repair/"", ""text"": ""Toilet Repair""}, {""href"": ""https://callmedley.com/services/water-heater-services/"", ""text"": ""Water Heater Services""}, {""href"": ""https://callmedley.com/service-category/home-performance/"", ""text"": ""Home Performance""}, {""href"": ""https://callmedley.com/services/airflow-optimization/"", ""text"": ""Airflow Optimization""}, {""href"": ""https://callmedley.com/services/attic-insulation/"", ""text"": ""Attic Insulation""}, {""href"": ""https://callmedley.com/services/ductwork/"", ""text"": ""Ductwork""}, {""href"": ""https://callmedley.com/services/humidifiers-dehumidifiers/"", ""text"": ""Humidifiers & Dehumidifiers""}, {""href"": ""https://callmedley.com/services/indoor-air-quality/"", ""text"": ""Indoor Air Quality""}, {""href"": ""https://callmedley.com/services/thermostats/"", ""text"": ""Thermostats""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Transparent Pricing""}, {""href"": ""https://callmedley.com/services/uv-filtration-purification/"", ""text"": ""UV Filtration & Purification""}, {""href"": ""https://callmedley.com/services/water-filtration/"", ""text"": ""Water Filtration""}, {""href"": ""https://callmedley.com/about-us/"", ""text"": ""About Us""}, {""href"": ""https://callmedley.com/careers/"", ""text"": ""Careers""}, {""href"": ""https://callmedley.com/service-area/"", ""text"": ""Service Area""}, {""href"": ""https://callmedley.com/reviews/"", ""text"": ""Reviews""}, {""href"": ""https://callmedley.com/medley-family-plan/"", ""text"": ""Medley Family Plan""}, {""href"": ""https://callmedley.com/blog/"", ""text"": ""Expert Tips""}, {""href"": ""https://callmedley.com/medley-clear-cost-pricing/"", ""text"": ""Medley Clear Cost Pricing""}, {""href"": ""https://callmedley.com/financing/"", ""text"": ""Financing""}, {""href"": ""https://callmedley.com/hvac-plumbing-specials/"", ""text"": ""HVAC & Plumbing Specials""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Instant Quotes""}, {""href"": ""https://callmedley.com/videos/"", ""text"": ""Videos""}, {""href"": ""https://callmedley.myservicetitan.com/login"", ""text"": ""Client Portal""}, {""href"": ""tel:4696321850"", ""text"": ""(469) 632-1850""}]}",2
